timestamp,https://interconnectproject.eu/example/DEKNres2_GI,https://interconnectproject.eu/example/DEKNres3_GE,https://interconnectproject.eu/example/DEKNres4_GE,https://interconnectproject.eu/example/DEKNres3_GI,https://interconnectproject.eu/example/DEKNres3_CP,https://interconnectproject.eu/example/DEKNres3_WM,https://interconnectproject.eu/example/DEKNres3_FR,https://interconnectproject.eu/example/DEKNres5_DW,https://interconnectproject.eu/example/DEKNres5_RF,https://interconnectproject.eu/example/DEKNres3_RF,https://interconnectproject.eu/example/DEKNres6_WM,https://interconnectproject.eu/example/DEKNres2_WM,https://interconnectproject.eu/example/DEKNres6_DW,https://interconnectproject.eu/example/DEKNres1_GI,https://interconnectproject.eu/example/DEKNres6_FR,https://interconnectproject.eu/example/DEKNres4_PV,https://interconnectproject.eu/example/DEKNres4_WM,https://interconnectproject.eu/example/DEKNres1_HP,https://interconnectproject.eu/example/DEKNres1_WM,https://interconnectproject.eu/example/DEKNres1_PV,https://interconnectproject.eu/example/DEKNres3_DW,https://interconnectproject.eu/example/DEKNres4_DW,https://interconnectproject.eu/example/DEKNres3_PV,https://interconnectproject.eu/example/DEKNres1_FR,https://interconnectproject.eu/example/DEKNres5_GI,https://interconnectproject.eu/example/DEKNres6_GI,https://interconnectproject.eu/example/DEKNres2_CP,https://interconnectproject.eu/example/DEKNres6_PV,https://interconnectproject.eu/example/DEKNres2_DW,https://interconnectproject.eu/example/DEKNres6_CP,https://interconnectproject.eu/example/DEKNres5_WM,https://interconnectproject.eu/example/DEKNres4_HP,https://interconnectproject.eu/example/DEKNres1_DW,https://interconnectproject.eu/example/DEKNres4_FR,https://interconnectproject.eu/example/DEKNres4_GI,https://interconnectproject.eu/example/DEKNres4_EV,https://interconnectproject.eu/example/Konstanz_TempC,https://interconnectproject.eu/example/Konstanz_HotCold,https://interconnectproject.eu/example/DEKNres4_HP_URI
2017-01-28T06:00:00,0.7999999999992724,0.0,0.0,0.2350000000001273,0.0699999999999363,0.0,0.0,0.0,0.0130000000000336,0.0260000000000104,0.0,0.0,0.012999999999991,0.5499999999992724,0.0,0.0,0.0,2.7399999999997817,0.0020000000000095,0.0100000000002182,0.0030000000000427,0.0010000000000047,0.0,0.0020000000000095,0.2780000000002474,0.3299999999999272,0.0670000000000072,0.0,0.0010000000000331,0.0619999999999549,0.0,2.0839999999998327,0.0,0.0,2.199999999999818,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T06:00:00
2017-01-28T05:00:00,0.25,0.0,0.0,0.2149999999996907,0.0730000000000927,0.0,0.0,0.0,0.0679999999999836,0.0060000000000286,0.0,0.0,0.0150000000000005,0.4909999999999854,0.0,0.0,0.0,3.110000000000582,0.0029999999999859,0.0,0.0019999999999527,0.0,0.0,0.0029999999999859,0.3519999999998617,0.3700000000008003,0.0979999999999563,0.0,0.0,0.0790000000000077,0.0,1.0100000000002185,0.0,0.0,1.2100000000000364,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T05:00:00
2017-01-28T04:00:00,0.2800000000006548,0.0,0.0,0.2400000000002364,0.0740000000000691,0.0009999999999763,0.0009999999999763,0.0,0.0010000000000331,0.030999999999949,0.0,0.0,0.0360000000000013,0.4690000000009604,0.0,0.0,0.0,2.7999999999992724,0.0020000000000095,0.0,0.0030000000000427,0.0,0.0,0.0020000000000095,0.1900000000000545,0.394999999999527,0.15300000000002,0.0,0.0,0.0790000000000077,0.0,1.0799999999999272,0.0,0.0,1.212999999999738,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T04:00:00
2017-01-28T03:00:00,0.1599999999998544,0.0,0.0,0.2350000000001273,0.0709999999999126,0.0,0.0,0.0,0.0629999999999881,0.0170000000000527,0.0,0.0,0.0,0.440999999998894,0.0,0.0,0.0,2.0600000000013097,0.0020000000000095,0.0,0.0030000000000427,0.0,0.0,0.0020000000000095,0.2399999999997817,0.4049999999997453,0.1119999999999663,0.0,0.0,0.0380000000000109,0.0,1.0289999999999964,0.0,0.0,1.1840000000001965,0.0,0.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T03:00:00
2017-01-28T02:00:00,0.1499999999996362,0.0,0.0,0.2649999999998726,0.0760000000000218,0.0,0.0,0.0009999999999763,0.0149999999999863,0.0149999999999863,0.0,0.0,0.0,0.4099999999998545,0.0,0.0,0.0,1.0689999999995052,0.0020000000000095,0.0,0.002999999999929,0.0,0.0,0.0020000000000095,0.1900000000000545,0.2250000000003638,0.1000000000000227,0.0,0.0,0.0269999999999868,0.0,1.0109999999999673,0.0,0.0,1.1779999999998836,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T02:00:00
2017-01-28T01:00:00,0.1599999999998544,0.0,0.0,0.3099999999999454,0.0699999999999363,0.0,0.0,0.0,0.0400000000000204,0.0339999999999918,0.0,0.0,0.0,0.4200000000000727,0.0,0.0,0.0,1.201999999999316,0.0029999999999859,0.0,0.0020000000000663,0.0,0.0,0.0029999999999859,0.2200000000002546,0.3000000000001819,0.0979999999999563,0.0,0.0009999999999763,0.0699999999999931,0.0,1.0650000000000546,0.0,0.0,1.2330000000001746,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T01:00:00
2017-01-28T00:00:00,0.2100000000000363,0.0,0.0,0.25,0.0740000000000691,0.0,0.0,0.0,0.0439999999999827,0.0079999999999813,0.0,0.0,0.0010000000000047,0.5290000000004511,0.0,0.0,0.0,2.0640000000003056,0.0020000000000095,0.0,0.002999999999929,0.0,0.0,0.0020000000000095,0.2199999999997999,0.3149999999995998,0.1019999999999754,0.0,0.0,0.0800000000000409,0.0,0.8699999999998909,0.0,0.0,1.0399999999999636,0.0,-2.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-28T00:00:00
2017-01-27T23:00:00,0.2449999999998908,0.0,0.0,0.3369999999999891,0.0670000000000072,0.0,0.0,0.0,0.0310000000000059,0.0269999999999868,0.0,0.0,0.0,0.4200000000000727,0.0,0.0,0.0,0.4840000000003783,0.0019999999999527,0.0,0.0030000000000427,0.0,0.0,0.0019999999999527,0.2779999999997926,0.6199999999998909,0.1050000000000181,0.0,0.0,0.0809999999999604,0.0,1.2049999999999272,0.0,0.0,1.418999999999869,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T23:00:00
2017-01-27T22:00:00,0.3350000000000364,0.0,0.0,0.5779999999999745,0.0689999999999599,0.0,0.0,0.0009999999999763,0.0229999999999677,0.0260000000000104,0.0,0.0,0.0,0.4009999999998399,0.0,0.0,0.0,1.201999999999316,0.0020000000000095,0.0,0.0019999999999527,0.0,0.0,0.0020000000000095,0.5850000000000364,0.4900000000006912,0.1100000000000136,0.0,0.0009999999999763,0.0320000000000391,0.0,0.75,0.0,0.0,1.1480000000001382,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T22:00:00
2017-01-27T21:00:00,0.2800000000006548,0.0,0.0,0.6289999999999054,0.0709999999999126,0.0,0.0,0.4870000000000232,0.0620000000000118,0.0120000000000004,0.0,0.0,0.0,0.6450000000004366,0.0,0.0,0.0,2.177999999999884,0.0030000000000427,0.0,0.0030000000000427,0.0,0.0,0.0030000000000427,1.231999999999971,0.4599999999991269,0.0990000000000463,0.0,0.007000000000005,0.0529999999999972,0.0,1.0790000000001785,0.0,0.0,1.3100000000004002,0.0,-1.0,cold,https://interconnectproject.eu/example/DEKNres4_HP_measurement_2017-01-27T21:00:00
